"id","channel_name","lob_name","case_sub_type_id","level","sla_age","subject","email_from","to_designation","cc_designation","created_at","created_by","modified_at","modified_by","to_email","cc_email","device_type_id","level_order","template_id","is_active"
"74","Nexa","Accessories","1","Fourth Level","9","Fourth Level escalation for New Nexa Accessories Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","ACCESSORIES@ZAM","SALES@SNP-CO,ACCESSORIES@AM(PACCLS),SALES@SM,SALES@CCM,ACCESSORIES@TAM,SALES@CRMC,ACCESSORIES@MGR(ACC),ACCESSORIES@RAM,SALES@GM","2023-06-26 14:16:38.763506","admin","2024-05-16 14:41:26.230163",NULL,"","",NULL,"4","27",True
"78","True Value","Accessories","1","Fourth Level","9","Fourth Level escalation for New True Value Accessories Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","ACCESSORIES@ZAM","TRUE VALUE@CCM,TRUE VALUE@CEO,ACCESSORIES@AM(PACCLS),TRUE VALUE@SNP-CO,TRUE VALUE@TVM,ACCESSORIES@TAM,ACCESSORIES@MGR(ACC),ACCESSORIES@RAM","2023-06-26 14:16:38.763506","admin","2024-05-16 14:41:26.230163",NULL,"","",NULL,"4","27",True
"188","Commercial","Sales","1","Fourth Level","5","Fourth Level escalation for New Commercial Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@DVM","SALES@ZH,SALES@TSM,SALES@GM,SALES@CEO,SALES@DPM-COMS,SALES@COH,SALES@CC-INCHARGE","2023-11-29 07:46:27.604878","admin","2024-05-16 14:41:26.230163",NULL,"","crm@maruti.co.in","2","4","27",True
"82","Commercial","Accessories","1","Fourth Level","9","Fourth Level escalation for New Commercial Accessories Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","ACCESSORIES@ZAM","SALES@SNP-CO,ACCESSORIES@AM(PACCLS),SALES@SM,SALES@CCM,ACCESSORIES@TAM,SALES@CRMC,ACCESSORIES@MGR(ACC),ACCESSORIES@RAM,SALES@GM","2023-06-26 14:16:38.763506","admin","2024-05-16 14:41:26.230163",NULL,"","",NULL,"4","27",True
"115","Arena","Sales","2","Third Level","4","Third Level escalation for Repeat Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-11-29 07:44:15.567792","admin","2025-06-24 03:36:36.13516","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in","1","3","462",True
"25","Arena","Sales","2","Fourth Level","5","Fourth Level escalation for Repeat Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-06-26 14:16:38.763506","admin","2025-06-24 03:40:01.389008","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,gaurav.singal@maruti.co.in,sandeep.behera@maruti.co.in",NULL,"4","470",True
"155","Arena","Sales","2","Fifth Level","10","Fifth Level escalation for Repeat Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-12-21 13:24:08.752788","admin","2025-06-24 03:42:24.689863","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in","2","5","482",True
"30","Nexa","Sales","2","Second Level","3","Second Level escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-06-26 14:16:38.763506","admin","2025-06-18 14:55:59.309274","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in",NULL,"2","466",True
"31","Nexa","Sales","2","Third Level","4","Third Level escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-06-26 14:16:38.763506","admin","2025-06-18 14:57:33.432062","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in",NULL,"3","462",True
"136","Nexa","Sales","2","Third Level","4","Third Level escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-11-29 07:44:15.567792","admin","2025-06-18 15:03:05.840895","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","1","3","462",True
"178","Nexa","Sales","2","Third Level","4","Third Level escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-11-29 07:46:27.604878","admin","2025-06-18 15:03:33.63004","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","2","3","462",True
"32","Nexa","Sales","2","Fourth Level","5","Fourth Level escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-06-26 14:16:38.763506","admin","2025-06-18 15:09:31.453954","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in",NULL,"4","470",True
"33","Nexa","Sales","2","Fifth Level","10","Fifth Level escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-06-26 14:16:38.763506","admin","2025-06-18 15:44:49.166879","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in",NULL,"5","461",True
"24","Arena","Sales","2","Third Level","4","Third Level escalation for Repeat Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-06-26 14:16:38.763506","admin","2025-06-24 03:36:10.72117","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,gaurav.singal@maruti.co.in,sandeep.behera@maruti.co.in",NULL,"3","462",True
"156","Arena","Sales","2","Fourth Level","5","Fourth Level escalation for Repeat Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-12-21 13:24:08.752788","admin","2025-06-24 03:40:43.864377","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in","2","4","483",True
"114","Arena","Sales","2","Fourth Level","5","Fourth Level escalation for Repeat Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-12-21 13:24:08.752788","admin","2025-06-24 03:41:12.831178","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,gaurav.singal@maruti.co.in,sandeep.behera@maruti.co.in","1","4","483",True
"5","Arena","Sales","1","Fifth Level","10","Fifth Level escalation for New Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-06-26 14:16:38.763506","admin","2025-06-24 03:43:18.326008","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in",NULL,"5","2",True
"7","Arena","Sales","1","Seventh Level","30","Seventh Level escalation for New Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-06-26 14:16:38.763506","admin","2025-06-24 03:51:11.797672","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in",NULL,"7","15",True
"137","Nexa","Sales","2","Second Level","3","Second Level escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-11-29 07:44:15.567792","admin","2025-06-18 14:56:36.528189","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","1","2","466",True
"135","Nexa","Sales","2","Fourth Level","5","Fourth Level escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-12-21 13:24:08.752788","admin","2025-06-18 15:09:56.395985","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","1","4","483",True
"177","Nexa","Sales","2","Fourth Level","5","Fourth Level escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-12-21 13:24:08.752788","admin","2025-06-18 15:10:21.216461","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","2","4","483",True
"176","Nexa","Sales","2","Fifth Level","10","Fifth Level escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-12-21 13:24:08.752788","admin","2025-06-18 15:45:50.368138","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","2","5","482",True
"19","Nexa","Sales","1","Fifth Level","10","Fifth Level escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-06-26 14:16:38.763506","admin","2025-06-18 15:46:34.922306","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in",NULL,"5","2",True
"168","Nexa","Sales","1","Sixth Level","20","Sixth Level escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-12-14 15:50:18.125113","admin","2025-06-18 15:50:51.19946","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","2","6","5",True
"21","Nexa","Sales","1","Seventh Level","30","Seventh Level escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-06-26 14:16:38.763506","admin","2025-06-18 15:56:01.151956","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in",NULL,"7","15",True
"125","Nexa","Sales","1","Seventh Level","30","Seventh Level escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-12-14 15:50:18.125113","admin","2025-06-18 15:56:34.360084","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","1","7","31",True
"161","Arena","Sales","2","Second Level","3","Second Level escalation for Repeat Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-11-29 07:46:27.604878","admin","2025-06-24 03:35:48.40412","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in","2","2","466",True
"163","Arena","Sales","1","Third Level","4","Third Level escalation for New Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-11-29 07:46:27.604878","admin","2025-06-24 03:37:58.151547","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,gaurav.singal@maruti.co.in,sandeep.behera@maruti.co.in","2","3","14",True
"121","Arena","Sales","1","Third Level","4","Third Level escalation for New Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-11-29 07:44:15.567792","admin","2025-06-24 03:38:31.593631","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in","1","3","14",True
"162","Arena","Sales","1","Fourth Level","5","Fourth Level escalation for New Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-11-29 07:46:27.604878","admin","2025-06-24 03:41:38.788364","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in","2","4","27",True
"160","Arena","Sales","1","Fifth Level","10","Fifth Level escalation for New Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-12-21 13:24:08.752788","admin","2025-06-24 03:43:53.961785","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,gaurav.singal@maruti.co.in,sandeep.behera@maruti.co.in","2","5","6",True
"6","Arena","Sales","1","Sixth Level","20","Sixth Level escalation for New Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-06-26 14:16:38.763506","admin","2025-06-24 03:47:21.833366","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,gaurav.singal@maruti.co.in,sandeep.behera@maruti.co.in",NULL,"6","24",True
"17","Nexa","Sales","1","Third Level","4","Third Level escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-06-26 14:16:38.763506","admin","2025-06-18 15:04:03.058812","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in",NULL,"3","14",True
"172","Nexa","Sales","1","Third Level","4","Third Level escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-11-29 07:46:27.604878","admin","2025-06-18 15:04:24.92469","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","2","3","14",True
"130","Nexa","Sales","1","Third Level","4","Third Level escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-11-29 07:44:15.567792","admin","2025-06-18 15:05:27.232401","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","1","3","14",True
"171","Nexa","Sales","1","Fourth Level","5","Fourth Level escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-11-29 07:46:27.604878","admin","2025-06-18 15:06:20.423237","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","2","4","27",True
"127","Nexa","Sales","1","Fifth Level","10","Fifth Level escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-12-21 13:24:08.752788","admin","2025-06-18 15:47:17.193277","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","1","5","6",True
"126","Nexa","Sales","1","Sixth Level","20","Sixth Level escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-12-14 15:50:18.125113","admin","2025-06-18 15:51:25.686404","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","1","6","5",True
"20","Nexa","Sales","1","Sixth Level","20","Sixth Level escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@SH","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2023-06-26 14:16:38.763506","admin","2025-06-18 15:51:53.488325","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in",NULL,"6","24",True
"3","Arena","Sales","1","Third Level","4","Third Level escalation for New Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@CCO","SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@GM,SALES@QCM,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@TSM,SALES@SNP-DVH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP","2023-06-26 14:16:38.763506","admin","2025-06-24 03:37:26.869535","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in",NULL,"3","14",True
"199","Nexa","Sales","1","Weekly-Escalation","0","Weekly Escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2025-04-28 10:14:52.258751","admin","2025-06-18 15:57:25.212421","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in",NULL,"8","490",True
"197","Arena","Sales","1","Weekly-Escalation","0","Weekly Escalation for New Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2025-04-28 10:14:52.258751","admin","2025-06-24 03:51:58.119059","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,gaurav.singal@maruti.co.in,sandeep.behera@maruti.co.in",NULL,"8","490",True
"198","Commercial","Sales","1","Weekly-Escalation",NULL,"Weekly Escalation for New Commercial Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@DVM","SALES@ZH,SALES@TSM,SALES@GM,SALES@CEO,SALES@DPM-COMS,SALES@COH,SALES@CC-INCHARGE","2025-04-28 10:14:52.258751","admin",NULL,"","","crm@maruti.co.in",NULL,"8","490",True
"202","Commercial","Sales","2","Weekly-Escalation",NULL,"Weekly Escalation for Repeat Commercial Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@DVM","SALES@ZH,SALES@TSM,SALES@GM,SALES@CEO,SALES@DPM-COMS,SALES@COH,SALES@CC-INCHARGE","2025-04-28 10:14:52.258751","admin",NULL,"","","crm@maruti.co.in",NULL,"8","491",True
